produto_id,pedido_id,quantidade,valor_unitario,valor_total,estado,frete,id_nf
5995,12048,6,398.0,2388.0,BR-RJ,4776.0,484
79551,12377,2,290.0,580.0,BR-SP,116.0,485
13814,13399,6,550.0,3300.0,BR-AC,660.0,486
71946,13865,2,290.0,580.0,BR-SE,116.0,487
98964,14257,3,280.0,840.0,BR-PR,168.0,488
41518,15598,3,260.0,780.0,BR-AP,156.0,489
74506,16297,2,420.0,840.0,BR-PA,168.0,490
72621,17201,6,179.0,1074.0,BR-TO,2148.0,491
33976,18177,1,120.0,120.0,BR-AM,24.0,492
4553,18295,5,110.0,550.0,BR-RO,110.0,493
86302,18297,5,139.0,695.0,BR-MA,139.0,494
13814,18531,6,550.0,3300.0,BR-MG,660.0,495
70240,18629,5,290.0,1450.0,BR-PI,290.0,496
83792,18792,4,390.0,1560.0,BR-SE,312.0,497
27659,20160,1,140.0,140.0,BR-PR,28.0,498
14074,21027,4,450.0,1800.0,BR-MT,360.0,499
77079,21584,5,100.0,500.0,BR-PA,100.0,500
100983,21789,5,350.0,1750.0,BR-BR-RR,350.0,501
75557,22580,2,90.0,180.0,BR-MT,36.0,502
6742,23518,3,850.0,2550.0,BR-RJ,510.0,503
45979,23557,3,280.0,840.0,BR-PB,168.0,504
73038,23653,5,90.0,450.0,BR-SC,90.0,505
53941,23949,1,280.0,280.0,BR-PB,56.0,506
17258,24080,4,420.0,1680.0,BR-AP,336.0,507
17258,25565,5,420.0,2100.0,BR-RN,420.0,508
59337,25856,3,390.0,1170.0,BR-MA,234.0,509
44379,26067,6,165.0,990.0,BR-TO,198.0,510
13716,26093,3,450.0,1350.0,BR-ES,270.0,511
57815,26134,1,100.0,100.0,BR-TO,20.0,512
50771,26263,6,340.0,2040.0,BR-RO,408.0,513
44207,26534,4,290.0,1160.0,BR-GO,232.0,514
9981,28162,4,4000.0,16000.0,BR-RJ,3200.0,515
56571,29196,5,420.0,2100.0,BR-MT,420.0,516
73038,30444,1,90.0,90.0,BR-AM,18.0,517
12895,30687,1,2600.0,2600.0,BR-SE,520.0,518
17258,30767,1,420.0,420.0,BR-SC,84.0,519
71190,33931,1,360.0,360.0,BR-AM,72.0,520
10086,35128,5,750.0,3750.0,BR-PR,750.0,521
36195,36008,5,110.0,550.0,BR-MS,110.0,522
74506,36192,4,420.0,1680.0,BR-PE,336.0,523
91498,37357,3,130.0,390.0,BR-PR,78.0,524
67445,37459,6,320.0,1920.0,BR-PA,384.0,525
21516,37473,6,320.0,1920.0,BR-MG,384.0,526
41262,38162,6,390.0,2340.0,BR-AM,468.0,527
10086,38699,1,750.0,750.0,BR-CE,150.0,528
29893,41957,2,420.0,840.0,BR-AC,168.0,529
64127,42058,6,590.0,3540.0,BR-AP,708.0,530
21429,42926,1,390.0,390.0,BR-AP,78.0,531
84692,43231,4,499.0,1996.0,BR-BR-RR,3992.0,532
27336,44391,3,250.0,750.0,BR-ES,150.0,533
58472,44654,5,150.0,750.0,BR-MS,150.0,534
15470,44785,5,590.0,2950.0,BR-CE,590.0,535
47405,45627,4,310.0,1240.0,BR-AL,248.0,536
83792,46193,2,390.0,780.0,BR-MT,156.0,537
35129,46474,3,320.0,960.0,BR-BA,192.0,538
30263,47288,3,135.0,405.0,BR-DF,81.0,539
22568,48186,5,245.0,1225.0,BR-RN,245.0,540
60010,48231,6,90.0,540.0,BR-MS,108.0,541
30263,48360,6,135.0,810.0,BR-SP,162.0,542
47405,48547,5,310.0,1550.0,BR-CE,310.0,543
70673,48717,5,210.0,1050.0,BR-PE,210.0,544
33349,49230,4,270.0,1080.0,BR-PI,216.0,545
83866,49558,3,990.0,2970.0,BR-PA,594.0,546
45878,50087,1,210.0,210.0,BR-GO,42.0,547
6262,50771,6,644.0,3864.0,BR-GO,7728.0,548
8707,51262,5,150.0,750.0,BR-MA,150.0,549
18790,51711,6,890.0,5340.0,BR-SC,1068.0,550
18212,51818,2,120.0,240.0,BR-MG,48.0,551
49497,52559,1,320.0,320.0,BR-MG,64.0,552
84176,53216,5,310.0,1550.0,BR-CE,310.0,553
45695,53747,1,240.0,240.0,BR-MG,48.0,554
47682,53772,3,430.0,1290.0,BR-AC,258.0,555
50478,53936,2,315.0,630.0,BR-AM,126.0,556
47475,54306,1,490.0,490.0,BR-MA,98.0,557
19432,54965,4,190.0,760.0,BR-MT,152.0,558
66539,55594,2,399.0,798.0,BR-DF,1596.0,559
6137,57333,2,100.0,200.0,BR-RN,40.0,560
11736,57514,1,740.0,740.0,BR-PB,148.0,561
51314,57934,3,410.0,1230.0,BR-ES,246.0,562
28699,58898,6,420.0,2520.0,BR-DF,504.0,563
6381,58907,3,586.0,1758.0,BR-RO,3516.0,564
62594,59145,5,300.0,1500.0,BR-SC,300.0,565
10086,59883,3,750.0,2250.0,BR-SE,450.0,566
31835,61555,1,399.0,399.0,BR-PI,798.0,567
83795,62982,3,310.0,930.0,BR-MS,186.0,568
30211,63763,5,380.0,1900.0,BR-RJ,380.0,569
32986,64308,5,315.0,1575.0,BR-PR,315.0,570
30211,64401,1,380.0,380.0,BR-MA,76.0,571
21516,64826,2,320.0,640.0,BR-AL,128.0,572
51238,65699,3,410.0,1230.0,BR-AP,246.0,573
7871,65935,3,420.0,1260.0,BR-RS,252.0,574
6742,66170,6,850.0,5100.0,BR-BA,1020.0,575
56571,67149,5,420.0,2100.0,BR-AM,420.0,576
66539,67457,5,399.0,1995.0,BR-BA,399.0,577
24159,67883,1,270.0,270.0,BR-RN,54.0,578
49026,68308,4,240.0,960.0,BR-BR-RR,192.0,579
13906,68331,5,340.0,1700.0,BR-BR-RR,340.0,580
87156,68685,1,160.0,160.0,BR-SC,32.0,581
55452,68764,6,350.0,2100.0,BR-SP,420.0,582
77079,69699,4,100.0,400.0,BR-MA,80.0,583
18751,70671,3,990.0,2970.0,BR-RS,594.0,584
50478,73549,4,315.0,1260.0,BR-RJ,252.0,585
29893,74663,1,420.0,420.0,BR-PI,84.0,586
11736,74752,3,740.0,2220.0,BR-MS,444.0,587
58472,76251,6,150.0,900.0,BR-RJ,180.0,588
91498,76511,3,130.0,390.0,BR-RJ,78.0,589
13716,76587,4,450.0,1800.0,BR-SC,360.0,590
7729,76815,6,360.0,2160.0,BR-DF,432.0,591
57708,77658,1,990.0,990.0,BR-PB,198.0,592
100481,77693,5,410.0,2050.0,BR-BR-RR,410.0,593
9809,78210,5,260.0,1300.0,BR-DF,260.0,594
3865,78351,5,6500.0,32500.0,BR-AP,6500.0,595
8691,78358,3,180.0,540.0,BR-RS,108.0,596
3820,78428,4,139.0,556.0,BR-SE,1112.0,597
29650,79323,4,120.0,480.0,BR-TO,96.0,598
39814,80085,3,390.0,1170.0,BR-DF,234.0,599
6769,80388,2,220.0,440.0,BR-PA,88.0,600
53138,80486,2,690.0,1380.0,BR-PR,276.0,601
14074,80885,6,450.0,2700.0,BR-PA,540.0,602
73038,80967,2,90.0,180.0,BR-PR,36.0,603
8707,81035,6,150.0,900.0,BR-MG,180.0,604
29012,84027,6,525.0,3150.0,BR-BA,630.0,605
59784,84788,2,390.0,780.0,BR-MG,156.0,606
47405,84905,2,310.0,620.0,BR-AM,124.0,607
15875,85912,6,490.0,2940.0,BR-MA,588.0,608
11736,86177,3,740.0,2220.0,BR-SC,444.0,609
36306,86989,4,390.0,1560.0,BR-TO,312.0,610
12895,87016,1,2600.0,2600.0,BR-BR-RR,520.0,611
71946,87653,5,290.0,1450.0,BR-MG,290.0,612
89100,87836,4,4200.0,16800.0,BR-AC,3360.0,613
57815,88544,5,100.0,500.0,BR-SE,100.0,614
40508,88790,3,245.0,735.0,BR-RO,147.0,615
5292,89312,1,576.0,576.0,BR-AL,1152.0,616
6262,90122,5,644.0,3220.0,BR-SP,644.0,617
4307,90504,3,6175.0,18525.0,BR-BR-RR,3705.0,618
13716,91561,4,450.0,1800.0,BR-RS,360.0,619
44207,91860,2,290.0,580.0,BR-MS,116.0,620
91248,92894,6,45.0,270.0,BR-RJ,54.0,621
100460,95660,4,890.0,3560.0,BR-DF,712.0,622
9981,95923,3,4000.0,12000.0,BR-AL,2400.0,623
75557,96776,6,90.0,540.0,BR-PA,108.0,624
43054,97090,3,320.0,960.0,BR-PR,192.0,625
84743,97588,1,120.0,120.0,BR-GO,24.0,626
7871,97962,3,420.0,1260.0,BR-MS,252.0,627
22568,98248,2,245.0,490.0,BR-CE,98.0,628
47405,98373,3,310.0,930.0,BR-AM,186.0,629
45878,98500,6,210.0,1260.0,BR-RJ,252.0,630
100932,99905,5,3900.0,19500.0,BR-MT,3900.0,631
17329,100270,5,590.0,2950.0,BR-RN,590.0,632
88368,101123,2,250.0,500.0,BR-MT,100.0,633
6769,102986,6,220.0,1320.0,BR-SP,264.0,634
25562,103121,1,320.0,320.0,BR-PE,64.0,635
72621,103312,3,179.0,537.0,BR-RO,1074.0,636
100961,103484,3,480.0,1440.0,BR-PI,288.0,637
41189,103629,6,160.0,960.0,BR-PI,192.0,638
30263,103831,1,135.0,135.0,BR-PE,27.0,639
56380,103959,5,179.0,895.0,BR-RS,179.0,640
49026,103986,1,240.0,240.0,BR-RN,48.0,641
8673,104107,5,490.0,2450.0,BR-MT,490.0,642
13814,105315,4,550.0,2200.0,BR-CE,440.0,643
57708,105465,3,990.0,2970.0,BR-RN,594.0,644
86544,106350,4,50.0,200.0,BR-MT,40.0,645
53138,106676,6,690.0,4140.0,BR-BR-RR,828.0,646
3829,107503,1,2630.0,2630.0,BR-PE,526.0,647
48872,107678,5,120.0,600.0,BR-PA,120.0,648
75557,108371,3,90.0,270.0,BR-DF,54.0,649
6381,108398,1,586.0,586.0,BR-RO,1172.0,650
27336,108921,3,250.0,750.0,BR-PR,150.0,651
17395,109806,5,1400.0,7000.0,BR-PR,1400.0,652
53731,110067,3,430.0,1290.0,BR-PI,258.0,653
4835,110510,6,560.0,3360.0,BR-PA,672.0,654
6699,110692,4,320.0,1280.0,BR-SE,256.0,655
45878,110763,1,210.0,210.0,BR-RN,42.0,656
16634,111103,1,480.0,480.0,BR-DF,96.0,657
44424,112049,3,360.0,1080.0,BR-PA,216.0,658
100939,112263,1,310.0,310.0,BR-AC,62.0,659
19432,112771,3,190.0,570.0,BR-AC,114.0,660
87711,113444,4,140.0,560.0,BR-AL,112.0,661
37794,114066,5,105.0,525.0,BR-PR,105.0,662
15875,114214,1,490.0,490.0,BR-SC,98.0,663
33348,114433,3,160.0,480.0,BR-MT,96.0,664
6381,114692,4,586.0,2344.0,BR-PE,4688.0,665
83009,115103,5,280.0,1400.0,BR-TO,280.0,666
8691,115585,5,180.0,900.0,BR-BA,180.0,667
18790,116023,1,890.0,890.0,BR-RN,178.0,668
13472,116627,3,450.0,1350.0,BR-TO,270.0,669
11218,117102,6,250.0,1500.0,BR-PE,300.0,670
41262,117887,1,390.0,390.0,BR-AM,78.0,671
18128,118452,5,795.0,3975.0,BR-SP,795.0,672
51314,120537,6,410.0,2460.0,BR-RN,492.0,673
18751,121899,4,990.0,3960.0,BR-MG,792.0,674
8673,122458,3,490.0,1470.0,BR-RN,294.0,675
3820,122627,4,139.0,556.0,BR-SP,1112.0,676
56571,124747,6,420.0,2520.0,BR-RO,504.0,677
98964,125525,2,280.0,560.0,BR-MT,112.0,678
84692,126480,5,499.0,2495.0,BR-AC,499.0,679
100961,127170,6,480.0,2880.0,BR-BA,576.0,680
8673,127854,3,490.0,1470.0,BR-BR-RR,294.0,681
100484,128390,1,320.0,320.0,BR-RS,64.0,682
15875,128922,1,490.0,490.0,BR-BR-RR,98.0,683
8673,129752,4,490.0,1960.0,BR-SP,392.0,684
5567,132293,6,210.0,1260.0,BR-RN,252.0,685
42913,132461,2,2590.0,5180.0,BR-PA,1036.0,686
56350,132854,6,245.0,1470.0,BR-CE,294.0,687
31651,133264,1,180.0,180.0,BR-TO,36.0,688
43888,133310,4,190.0,760.0,BR-PA,152.0,689
18212,133346,4,120.0,480.0,BR-PB,96.0,690
12812,133915,5,320.0,1600.0,BR-MG,320.0,691
74864,134336,5,130.0,650.0,BR-RN,130.0,692
66135,134477,3,490.0,1470.0,BR-DF,294.0,693
75706,134699,5,100.0,500.0,BR-BA,100.0,694
13814,135175,1,550.0,550.0,BR-BA,110.0,695
67445,135600,3,320.0,960.0,BR-MS,192.0,696
4853,137826,1,100.0,100.0,BR-TO,20.0,697
23575,139579,4,210.0,840.0,BR-AC,168.0,698
7729,191,4,360.0,1440.0,BR-PB,288.0,699
100961,481,6,480.0,2880.0,BR-MA,576.0,700
14836,2264,4,1100.0,4400.0,BR-SC,880.0,701
86544,3130,1,50.0,50.0,BR-RN,10.0,702
49026,3748,3,240.0,720.0,BR-SP,144.0,703
82990,4443,2,450.0,900.0,BR-RS,180.0,704
56380,4656,5,179.0,895.0,BR-RJ,179.0,705
15470,4817,3,590.0,1770.0,BR-PA,354.0,706
95805,5055,2,100.0,200.0,BR-SC,40.0,707
43699,6589,3,169.0,507.0,BR-GO,1014.0,708
100460,7987,6,890.0,5340.0,BR-BR-RR,1068.0,709
30211,8549,1,380.0,380.0,BR-TO,76.0,710
79551,8739,4,290.0,1160.0,BR-RS,232.0,711
57708,8753,2,990.0,1980.0,BR-TO,396.0,712
85154,9672,2,420.0,840.0,BR-MS,168.0,713
37794,10136,1,105.0,105.0,BR-PR,21.0,714
16634,10201,5,480.0,2400.0,BR-AL,480.0,715
6742,11036,2,850.0,1700.0,BR-RS,340.0,716
71770,12312,1,530.0,530.0,BR-RN,106.0,717
6262,14070,5,644.0,3220.0,BR-SE,644.0,718
17990,15382,4,3800.0,15200.0,BR-AC,3040.0,719
10795,15683,3,300.0,900.0,BR-BR-RR,180.0,720
97039,19001,4,320.0,1280.0,BR-SE,256.0,721
65473,19529,5,210.0,1050.0,BR-RJ,210.0,722
73692,20375,1,90.0,90.0,BR-CE,18.0,723
89334,21967,1,350.0,350.0,BR-GO,70.0,724
2706,23880,6,590.0,3540.0,BR-RS,708.0,725
35682,23893,6,250.0,1500.0,BR-AL,300.0,726
87156,24403,3,160.0,480.0,BR-MT,96.0,727
80644,24430,2,990.0,1980.0,BR-BR-RR,396.0,728
38723,24671,5,80.0,400.0,BR-AP,80.0,729
55051,25352,1,760.0,760.0,BR-AM,152.0,730
93262,26047,2,450.0,900.0,BR-SE,180.0,731
29510,27881,6,360.0,2160.0,BR-PA,432.0,732
83792,27976,2,390.0,780.0,BR-SP,156.0,733
41518,28333,2,260.0,520.0,BR-MG,104.0,734
64127,28669,1,590.0,590.0,BR-SP,118.0,735
45878,30188,4,210.0,840.0,BR-AM,168.0,736
32890,31161,5,480.0,2400.0,BR-MG,480.0,737
32126,31950,3,210.0,630.0,BR-CE,126.0,738
13716,32323,1,450.0,450.0,BR-AC,90.0,739
7940,33502,5,1200.0,6000.0,BR-SC,1200.0,740
50330,33764,5,210.0,1050.0,BR-SE,210.0,741
57708,34448,3,990.0,2970.0,BR-SE,594.0,742
57696,34932,3,410.0,1230.0,BR-BA,246.0,743
91498,35004,1,130.0,130.0,BR-MS,26.0,744
49497,36165,6,320.0,1920.0,BR-GO,384.0,745
70240,36180,3,290.0,870.0,BR-RO,174.0,746
38723,36659,1,80.0,80.0,BR-MG,16.0,747
22568,37652,4,245.0,980.0,BR-AC,196.0,748
83009,37807,4,280.0,1120.0,BR-RS,224.0,749
54794,38088,6,350.0,2100.0,BR-AL,420.0,750
75557,38114,6,90.0,540.0,BR-AM,108.0,751
12895,38121,1,2600.0,2600.0,BR-BA,520.0,752
18790,38140,3,890.0,2670.0,BR-AM,534.0,753
58472,38347,2,150.0,300.0,BR-PA,60.0,754
86845,38462,3,110.0,330.0,BR-SC,66.0,755
29893,38965,5,420.0,2100.0,BR-AC,420.0,756
35682,39092,5,250.0,1250.0,BR-ES,250.0,757
37794,41397,5,105.0,525.0,BR-MG,105.0,758
13814,44339,5,550.0,2750.0,BR-PR,550.0,759
75557,44437,4,90.0,360.0,BR-BR-RR,72.0,760
46573,44615,6,350.0,2100.0,BR-SC,420.0,761
89100,48689,2,4200.0,8400.0,BR-PR,1680.0,762
35682,49520,2,250.0,500.0,BR-ES,100.0,763
50330,50429,5,210.0,1050.0,BR-ES,210.0,764
33348,50916,3,160.0,480.0,BR-PI,96.0,765
74864,51586,4,130.0,520.0,BR-PA,104.0,766
48483,52795,5,400.0,2000.0,BR-ES,400.0,767
41262,53015,1,390.0,390.0,BR-RS,78.0,768
33349,53307,2,270.0,540.0,BR-SE,108.0,769
8691,53542,6,180.0,1080.0,BR-RJ,216.0,770
44379,54790,2,165.0,330.0,BR-PE,66.0,771
86544,54836,5,50.0,250.0,BR-PB,50.0,772
6262,55160,2,644.0,1288.0,BR-PE,2576.0,773
27546,55707,2,336.0,672.0,BR-PR,1344.0,774
31651,56381,1,180.0,180.0,BR-PA,36.0,775
17395,56500,1,1400.0,1400.0,BR-MS,280.0,776
56380,56900,2,179.0,358.0,BR-SC,716.0,777
58472,57838,6,150.0,900.0,BR-RS,180.0,778
12751,58265,4,400.0,1600.0,BR-PA,320.0,779
43699,58533,6,169.0,1014.0,BR-RN,2028.0,780
33976,58753,2,120.0,240.0,BR-SP,48.0,781
44207,58882,2,290.0,580.0,BR-SC,116.0,782
40508,59090,4,245.0,980.0,BR-CE,196.0,783
33349,59143,5,270.0,1350.0,BR-RO,270.0,784
53458,60052,2,450.0,900.0,BR-MA,180.0,785
29510,61201,2,360.0,720.0,BR-AP,144.0,786
10086,61462,4,750.0,3000.0,BR-SE,600.0,787
14836,62718,6,1100.0,6600.0,BR-PB,1320.0,788
74506,62789,1,420.0,420.0,BR-AL,84.0,789
56350,62968,4,245.0,980.0,BR-PA,196.0,790
89334,64431,6,350.0,2100.0,BR-TO,420.0,791
41518,64689,5,260.0,1300.0,BR-DF,260.0,792
13716,65018,6,450.0,2700.0,BR-PR,540.0,793
3865,65703,3,6500.0,19500.0,BR-RN,3900.0,794
95805,66056,4,100.0,400.0,BR-PI,80.0,795
7729,66449,3,360.0,1080.0,BR-PA,216.0,796
68110,66470,1,790.0,790.0,BR-AP,158.0,797
86544,67255,2,50.0,100.0,BR-RN,20.0,798
27336,67359,4,250.0,1000.0,BR-RN,200.0,799
77558,68123,2,790.0,1580.0,BR-CE,316.0,800
43699,69260,2,169.0,338.0,BR-MS,676.0,801
9981,70839,5,4000.0,20000.0,BR-GO,4000.0,802
47475,71194,2,490.0,980.0,BR-PR,196.0,803
67445,71622,3,320.0,960.0,BR-MT,192.0,804
36306,72975,4,390.0,1560.0,BR-RJ,312.0,805
39368,73059,4,279.0,1116.0,BR-AC,2232.0,806
51314,73684,1,410.0,410.0,BR-DF,82.0,807
87156,74170,2,160.0,320.0,BR-RJ,64.0,808
80644,74578,5,990.0,4950.0,BR-PR,990.0,809
15470,74710,2,590.0,1180.0,BR-MT,236.0,810
14074,76471,2,450.0,900.0,BR-TO,180.0,811
9397,77301,2,345.0,690.0,BR-ES,138.0,812
81822,77564,2,390.0,780.0,BR-BA,156.0,813
44424,77748,3,360.0,1080.0,BR-PI,216.0,814
33976,78128,5,120.0,600.0,BR-PE,120.0,815
6769,79134,1,220.0,220.0,BR-CE,44.0,816
64127,79438,6,590.0,3540.0,BR-BA,708.0,817
6888,82155,1,350.0,350.0,BR-PA,70.0,818
70813,82166,1,120.0,120.0,BR-DF,24.0,819
89100,84003,4,4200.0,16800.0,BR-AP,3360.0,820
18212,84217,4,120.0,480.0,BR-MA,96.0,821
32126,84350,2,210.0,420.0,BR-TO,84.0,822
50771,85280,6,340.0,2040.0,BR-ES,408.0,823
91498,85416,4,130.0,520.0,BR-AC,104.0,824
56571,86961,3,420.0,1260.0,BR-ES,252.0,825
20029,87640,5,294.0,1470.0,BR-PB,294.0,826
72667,87877,5,139.0,695.0,BR-BR-RR,139.0,827
66539,87905,2,399.0,798.0,BR-GO,1596.0,828
43699,88290,4,169.0,676.0,BR-PA,1352.0,829
48872,88753,3,120.0,360.0,BR-PE,72.0,830
98964,89087,4,280.0,1120.0,BR-RJ,224.0,831
5995,89529,6,398.0,2388.0,BR-PA,4776.0,832
35682,90002,4,250.0,1000.0,BR-PA,200.0,833
51238,90106,6,410.0,2460.0,BR-AC,492.0,834
12895,90990,3,2600.0,7800.0,BR-SP,1560.0,835
41262,91520,4,390.0,1560.0,BR-RJ,312.0,836
38723,91533,1,80.0,80.0,BR-RN,16.0,837
59784,92092,2,390.0,780.0,BR-DF,156.0,838
75557,93333,1,90.0,90.0,BR-PE,18.0,839
75557,93885,6,90.0,540.0,BR-MT,108.0,840
13906,94609,1,340.0,340.0,BR-AL,68.0,841
59337,95223,4,390.0,1560.0,BR-BA,312.0,842
83866,96117,2,990.0,1980.0,BR-MT,396.0,843
100484,97207,3,320.0,960.0,BR-AC,192.0,844
74506,97983,1,420.0,420.0,BR-AP,84.0,845
64127,98026,6,590.0,3540.0,BR-MA,708.0,846
6381,98044,3,586.0,1758.0,BR-PA,3516.0,847
100939,99215,3,310.0,930.0,BR-MS,186.0,848
47405,99305,4,310.0,1240.0,BR-MG,248.0,849
37384,100169,2,700.0,1400.0,BR-PI,280.0,850
67445,100558,1,320.0,320.0,BR-TO,64.0,851
25562,100842,2,320.0,640.0,BR-DF,128.0,852
30263,101249,5,135.0,675.0,BR-BR-RR,135.0,853
56350,102206,4,245.0,980.0,BR-SC,196.0,854
29301,102303,4,180.0,720.0,BR-DF,144.0,855
77558,103350,1,790.0,790.0,BR-BA,158.0,856
75706,104143,3,100.0,300.0,BR-PA,60.0,857
5412,105057,6,788.0,4728.0,BR-CE,9456.0,858
44379,106672,4,165.0,660.0,BR-PA,132.0,859
29510,107250,4,360.0,1440.0,BR-AP,288.0,860
3865,107460,3,6500.0,19500.0,BR-AL,3900.0,861
70813,107510,6,120.0,720.0,BR-PB,144.0,862
33349,108142,4,270.0,1080.0,BR-RS,216.0,863
3829,108215,1,2630.0,2630.0,BR-BR-RR,526.0,864
57696,108971,6,410.0,2460.0,BR-ES,492.0,865
8673,109560,4,490.0,1960.0,BR-TO,392.0,866
33348,109766,6,160.0,960.0,BR-RO,192.0,867
4853,110452,5,100.0,500.0,BR-SE,100.0,868
98964,110832,3,280.0,840.0,BR-SP,168.0,869
7871,111388,6,420.0,2520.0,BR-SE,504.0,870
5292,111828,6,576.0,3456.0,BR-MT,6912.0,871
31651,112165,4,180.0,720.0,BR-MA,144.0,872
100484,114060,2,320.0,640.0,BR-PR,128.0,873
27336,116194,1,250.0,250.0,BR-RJ,50.0,874
10795,116768,4,300.0,1200.0,BR-AP,240.0,875
85154,116877,6,420.0,2520.0,BR-BA,504.0,876
84743,117312,5,120.0,600.0,BR-RS,120.0,877
100961,117596,4,480.0,1920.0,BR-SE,384.0,878
95805,118810,2,100.0,200.0,BR-MT,40.0,879
33348,119061,5,160.0,800.0,BR-RN,160.0,880
6769,119310,4,220.0,880.0,BR-BR-RR,176.0,881
51238,120151,5,410.0,2050.0,BR-RS,410.0,882
6262,120849,1,644.0,644.0,BR-BA,1288.0,883
97039,121267,3,320.0,960.0,BR-SE,192.0,884
75557,122108,6,90.0,540.0,BR-MS,108.0,885
66135,122904,3,490.0,1470.0,BR-PI,294.0,886
9809,123000,1,260.0,260.0,BR-BA,52.0,887
51238,123594,4,410.0,1640.0,BR-AL,328.0,888
11218,123699,6,250.0,1500.0,BR-PB,300.0,889
65473,123858,4,210.0,840.0,BR-MA,168.0,890
37384,123932,2,700.0,1400.0,BR-AP,280.0,891
98640,125399,3,990.0,2970.0,BR-RO,594.0,892
30211,126285,1,380.0,380.0,BR-SP,76.0,893
36195,126701,2,110.0,220.0,BR-PA,44.0,894
29510,127904,5,360.0,1800.0,BR-SE,360.0,895
54794,128319,1,350.0,350.0,BR-BR-RR,70.0,896
70673,128339,6,210.0,1260.0,BR-MS,252.0,897
17258,128474,1,420.0,420.0,BR-CE,84.0,898
36306,128684,1,390.0,390.0,BR-RN,78.0,899
29510,128733,6,360.0,2160.0,BR-SC,432.0,900
4853,128940,1,100.0,100.0,BR-AP,20.0,901
3829,129158,1,2630.0,2630.0,BR-MG,526.0,902
8707,129561,2,150.0,300.0,BR-ES,60.0,903
100460,130227,5,890.0,4450.0,BR-PR,890.0,904
98640,130322,1,990.0,990.0,BR-RS,198.0,905
13472,133608,2,450.0,900.0,BR-MG,180.0,906
47405,133690,6,310.0,1860.0,BR-PI,372.0,907
85154,135817,3,420.0,1260.0,BR-TO,252.0,908
82990,136212,5,450.0,2250.0,BR-SP,450.0,909
73038,136623,3,90.0,270.0,BR-PR,54.0,910
7193,137677,5,320.0,1600.0,BR-SC,320.0,911
8456,138475,6,360.0,2160.0,BR-RS,432.0,912
97039,138521,5,320.0,1600.0,BR-AM,320.0,913
9809,138556,3,260.0,780.0,BR-TO,156.0,914
45695,138816,2,240.0,480.0,BR-CE,96.0,915
72667,58,5,139.0,695.0,BR-RS,139.0,916
3451,268,6,250.0,1500.0,BR-RS,300.0,917
65473,2032,4,210.0,840.0,BR-RJ,168.0,918
5567,2658,1,210.0,210.0,BR-RO,42.0,919
100481,3915,4,410.0,1640.0,BR-PB,328.0,920
91248,3966,4,45.0,180.0,BR-AC,36.0,921
71190,4989,5,360.0,1800.0,BR-MT,360.0,922
12812,5408,1,320.0,320.0,BR-ES,64.0,923
100460,5434,3,890.0,2670.0,BR-CE,534.0,924
39368,5835,6,279.0,1674.0,BR-BR-RR,3348.0,925
61356,5923,2,390.0,780.0,BR-MA,156.0,926
60010,7227,4,90.0,360.0,BR-SP,72.0,927
82990,8508,5,450.0,2250.0,BR-PB,450.0,928
45878,8639,3,210.0,630.0,BR-RN,126.0,929
29893,9958,3,420.0,1260.0,BR-SC,252.0,930
17258,10404,4,420.0,1680.0,BR-AL,336.0,931
41518,10711,5,260.0,1300.0,BR-SC,260.0,932
21244,10971,1,1120.0,1120.0,BR-GO,224.0,933
57696,12014,2,410.0,820.0,BR-TO,164.0,934
6381,13216,6,586.0,3516.0,BR-MT,7032.0,935
66539,13490,6,399.0,2394.0,BR-BA,4788.0,936
22568,13684,6,245.0,1470.0,BR-MA,294.0,937
30211,13970,5,380.0,1900.0,BR-RS,380.0,938
29012,14006,6,525.0,3150.0,BR-AC,630.0,939
37794,14305,5,105.0,525.0,BR-SP,105.0,940
48483,14641,2,400.0,800.0,BR-PI,160.0,941
47475,17007,5,490.0,2450.0,BR-SE,490.0,942
64127,18206,3,590.0,1770.0,BR-SE,354.0,943
36306,18584,2,390.0,780.0,BR-RJ,156.0,944
86302,19198,3,139.0,417.0,BR-AM,834.0,945
55452,19336,4,350.0,1400.0,BR-AM,280.0,946
13472,19414,6,450.0,2700.0,BR-PI,540.0,947
98640,19669,1,990.0,990.0,BR-ES,198.0,948
35129,20229,6,320.0,1920.0,BR-SE,384.0,949
66255,20522,6,390.0,2340.0,BR-PI,468.0,950
57815,21373,3,100.0,300.0,BR-TO,60.0,951
29893,21555,2,420.0,840.0,BR-AP,168.0,952
2706,21977,1,590.0,590.0,BR-ES,118.0,953
41189,22562,2,160.0,320.0,BR-ES,64.0,954
82257,22816,2,1600.0,3200.0,BR-ES,640.0,955
5412,24547,6,788.0,4728.0,BR-MA,9456.0,956
82990,24955,3,450.0,1350.0,BR-AL,270.0,957
100983,26015,5,350.0,1750.0,BR-PA,350.0,958
73038,27266,6,90.0,540.0,BR-PB,108.0,959
53731,27284,5,430.0,2150.0,BR-PE,430.0,960
82990,27366,5,450.0,2250.0,BR-MT,450.0,961
83792,28592,6,390.0,2340.0,BR-BA,468.0,962
83792,28938,4,390.0,1560.0,BR-RJ,312.0,963
84692,29654,2,499.0,998.0,BR-RS,1996.0,964
9809,29677,4,260.0,1040.0,BR-SC,208.0,965
43054,30382,2,320.0,640.0,BR-GO,128.0,966
53458,31451,5,450.0,2250.0,BR-PE,450.0,967
