pedido_id,produto_id,vendedor_id,data_compra,total
3896,93262,2,16/11/2020,450.0
3899,10795,3,20/10/2019,600.0
3901,57815,5,11/04/2019,500.0
3905,37384,3,17/02/2020,4200.0
3914,89100,3,08/02/2019,25200.0
3915,100481,3,28/03/2019,1640.0
3920,7729,5,11/07/2019,2160.0
3925,71190,4,18/09/2019,1800.0
3928,43699,4,23/04/2020,845.0
3932,39368,2,01/12/2019,1395.0
3942,41262,2,21/05/2020,780.0
3949,55452,5,24/11/2019,1750.0
3951,55452,2,15/05/2020,700.0
3954,39368,4,28/10/2019,279.0
3960,17329,4,02/12/2020,2360.0
3965,59784,3,27/09/2019,390.0
3966,91248,3,28/03/2019,180.0
3974,86243,5,26/12/2019,1400.0
3982,12895,2,17/06/2019,7800.0
3986,84176,0,12/06/2020,1240.0
3988,58472,0,30/11/2020,150.0
3998,70673,2,02/06/2020,630.0
4004,79079,5,08/01/2019,1280.0
4005,83009,3,04/02/2021,1680.0
4012,56350,5,20/08/2020,735.0
4015,100484,4,26/02/2020,640.0
4018,58245,4,13/12/2020,720.0
4026,91498,3,02/07/2020,520.0
4028,9809,2,01/03/2020,1300.0
4029,100460,5,08/12/2020,5340.0
4041,47682,4,13/09/2020,1720.0
4052,79079,2,09/07/2020,1600.0
4059,45695,1,20/10/2020,240.0
4064,55051,3,17/12/2019,1520.0
4072,72667,1,17/05/2020,834.0
4077,55452,1,26/02/2020,1050.0
4078,17329,5,06/08/2019,3540.0
4086,70673,1,26/12/2019,1260.0
4094,8691,5,19/11/2019,540.0
4095,30263,5,25/11/2019,405.0
4123,17990,4,27/09/2019,15200.0
4126,100932,1,16/07/2020,23400.0
4127,23575,2,13/04/2020,630.0
4129,51314,1,05/09/2020,1230.0
4146,5995,5,11/05/2020,1592.0
4148,3451,4,20/10/2019,1000.0
4152,2706,3,11/08/2020,2360.0
4162,83009,4,09/07/2020,560.0
4164,22568,1,21/05/2020,980.0
4166,35682,5,12/10/2019,250.0
4171,93262,2,12/03/2020,1800.0
4172,91498,4,16/10/2020,260.0
4179,45695,2,04/04/2020,480.0
4182,13705,2,26/04/2019,180.0
4188,61356,2,28/05/2019,1560.0
4196,4835,5,16/10/2020,3360.0
4198,48872,4,13/11/2019,240.0
4204,13814,1,27/05/2020,1650.0
4208,82257,4,21/05/2020,3200.0
4212,23575,1,12/02/2020,1050.0
4214,14836,0,30/11/2020,4400.0
4220,6137,1,17/01/2020,500.0
4222,17329,3,27/09/2019,2950.0
4245,91248,1,07/08/2020,180.0
4249,6,1,19/02/2021,1288.0
4251,55051,4,16/08/2019,2280.0
4265,73692,5,05/05/2020,360.0
4276,21516,3,17/01/2020,960.0
4293,6137,4,08/05/2020,200.0
4302,49026,2,17/12/2019,1440.0
4311,18751,3,18/12/2020,990.0
4314,38723,2,30/03/2020,80.0
4316,7729,5,08/09/2020,1080.0
4318,18128,1,08/01/2020,2385.0
4319,77079,3,16/12/2020,200.0
4323,87156,1,27/09/2019,320.0
4341,8456,2,21/11/2020,360.0
4344,6769,3,18/12/2020,1320.0
4352,29650,1,22/09/2020,360.0
4365,12812,3,03/09/2019,320.0
4370,29510,5,27/09/2019,360.0
4374,18751,2,26/04/2019,4950.0
4375,77558,0,30/11/2020,2370.0
4384,6699,5,06/11/2019,1600.0
4387,40508,1,30/11/2020,735.0
4390,72667,2,20/08/2020,556.0
4392,25562,1,26/12/2019,1280.0
4396,6381,1,12/02/2020,1758.0
4402,83792,3,16/09/2020,1560.0
4411,53941,1,20/03/2020,1680.0
4418,74864,5,12/02/2020,650.0
4419,17329,3,05/05/2020,590.0
4425,54794,4,17/12/2019,1050.0
4432,58472,3,01/12/2019,750.0
4438,66255,4,17/12/2019,780.0
4443,82990,3,14/03/2019,900.0
4444,48872,1,30/09/2020,720.0
4449,4835,4,30/01/2021,3360.0
4453,59784,1,07/06/2020,1560.0
4454,13906,0,21/06/2020,1020.0
4465,86302,5,11/04/2019,834.0
4470,32986,1,21/02/2020,1575.0
4471,27336,2,09/01/2019,500.0
4477,6381,0,26/11/2020,586.0
4487,8673,4,17/12/2019,2450.0
4496,8707,1,08/12/2020,900.0
4514,5412,1,20/10/2019,1576.0
4519,49497,3,22/01/2020,1600.0
4520,70813,2,06/11/2019,360.0
4531,86302,1,17/02/2020,417.0
4538,30263,4,06/10/2020,270.0
4542,57696,2,05/09/2020,820.0
4562,25562,4,06/12/2019,1280.0
4569,36306,5,13/01/2020,2340.0
4572,12812,2,05/09/2020,640.0
4574,70813,4,28/07/2019,120.0
4577,64127,5,25/07/2020,590.0
4580,57696,4,18/05/2019,820.0
4586,86302,1,28/07/2019,139.0
4605,5567,5,28/10/2019,210.0
4619,43699,2,06/11/2019,1014.0
4623,43888,4,25/07/2020,380.0
4625,75557,3,22/01/2020,450.0
4631,19432,3,04/02/2021,380.0
4649,41262,2,11/04/2019,1950.0
4656,56380,2,14/03/2019,895.0
4657,4835,5,03/08/2020,1120.0
4659,59784,3,16/08/2019,780.0
4662,83795,2,20/08/2020,620.0
4666,83866,3,06/03/2020,5940.0
4667,46573,2,04/12/2020,350.0
4674,27659,4,09/04/2020,280.0
4676,50330,3,13/01/2020,420.0
4679,88368,5,27/01/2020,1250.0
4680,4553,1,03/01/2020,440.0
4682,48483,4,11/05/2020,400.0
4687,32890,3,08/12/2020,2400.0
4688,43888,5,09/04/2020,1140.0
4692,37794,2,28/07/2019,105.0
4697,57815,1,26/12/2019,600.0
4705,68110,5,08/05/2019,2370.0
4719,14836,3,01/12/2019,5500.0
4735,98964,5,08/05/2019,1120.0
4739,87711,5,25/11/2019,840.0
4747,41189,2,16/09/2020,320.0
4758,43054,2,18/12/2020,640.0
4771,18128,2,06/12/2019,3180.0
4773,64127,1,02/11/2020,590.0
4776,5995,2,08/11/2020,1194.0
4778,48872,2,17/05/2020,600.0
4790,11218,5,21/11/2020,1500.0
4791,53731,4,11/05/2020,860.0
4795,83795,3,11/12/2019,310.0
4802,6262,4,20/10/2019,644.0
4803,49497,1,05/05/2020,960.0
4810,9397,0,30/11/2020,1380.0
4817,15470,4,14/03/2019,1770.0
4829,12751,3,02/07/2020,1600.0
4830,44379,4,08/09/2020,825.0
4833,47405,1,30/03/2020,930.0
4835,40508,3,26/02/2020,735.0
4836,33349,4,17/12/2019,1350.0
4838,50771,5,03/08/2020,1700.0
4851,33,4,19/02/2021,540.0
4857,87711,5,04/12/2020,420.0
4861,23575,2,21/05/2020,1050.0
4862,81822,3,22/01/2020,1950.0
4865,2706,3,11/05/2020,590.0
4866,7940,1,21/06/2020,2400.0
4879,59784,1,23/09/2020,780.0
4899,29012,2,27/01/2020,3150.0
4902,74506,3,20/10/2020,1260.0
4909,49026,3,08/11/2020,960.0
4910,85154,5,12/03/2020,2520.0
4919,89334,4,28/05/2019,1400.0
4934,7871,1,25/03/2020,2520.0
4936,5292,4,12/10/2019,1728.0
4942,4835,3,17/02/2020,1680.0
4952,3865,4,08/12/2020,6500.0
4961,75557,3,15/05/2020,540.0
4967,18212,5,19/11/2019,360.0
4968,9397,3,25/07/2020,1035.0
4973,6137,1,25/08/2019,500.0
4974,73038,2,21/11/2020,450.0
4981,44424,2,23/09/2020,720.0
4987,86845,5,08/09/2020,330.0
4988,13716,2,11/12/2019,1350.0
4989,71190,3,28/03/2019,1800.0
5000,64127,0,16/12/2020,2950.0
5018,56350,5,30/11/2020,245.0
5033,9397,1,26/04/2019,345.0
5042,59337,1,13/01/2020,1170.0
5045,46573,2,25/11/2019,350.0
5048,33349,1,26/02/2020,270.0
5055,95805,1,14/03/2019,200.0
5056,59784,2,17/06/2019,1560.0
5060,44379,4,08/02/2019,990.0
5067,32890,4,21/11/2020,2880.0
5076,30211,2,27/09/2019,2280.0
5078,21244,3,21/05/2020,6720.0
5087,50478,5,29/07/2019,315.0
5090,56350,3,02/11/2020,245.0
5094,18790,3,06/10/2020,5340.0
5095,56571,2,21/05/2020,420.0
5096,4835,3,26/12/2019,3360.0
5097,31651,5,29/07/2019,180.0
5099,9809,5,03/08/2020,1040.0
5113,83795,3,07/10/2020,1240.0
5114,30211,3,28/11/2019,1140.0
5118,12751,4,01/12/2019,400.0
5119,17258,2,20/10/2020,1680.0
5121,6742,3,30/11/2020,5100.0
5127,42913,2,11/08/2020,7770.0
5128,67445,3,26/04/2019,960.0
5129,83009,4,08/02/2019,560.0
5138,30211,4,28/05/2019,1900.0
5144,17990,5,01/07/2019,11400.0
5146,47405,5,27/08/2020,310.0
5150,45979,4,21/05/2020,1680.0
5153,79551,5,06/11/2019,580.0
5161,100484,3,16/12/2020,1920.0
5166,21516,1,12/06/2020,1920.0
5168,12895,4,11/07/2019,7800.0
5171,17329,5,20/10/2020,2360.0
5193,53731,1,21/06/2020,2580.0
5200,75706,3,08/11/2020,500.0
5210,10795,3,04/12/2020,1800.0
5220,81822,2,16/03/2020,1560.0
5223,33976,4,16/12/2020,240.0
5238,100961,4,28/02/2019,2400.0
5247,100983,3,06/08/2019,2100.0
5253,10795,2,08/01/2020,1500.0
5255,17329,3,13/01/2020,590.0
5258,83795,2,12/06/2020,1240.0
5262,100932,2,03/09/2019,3900.0
5266,51314,3,08/09/2020,1640.0
5274,13906,3,13/12/2020,1700.0
5280,50330,1,15/01/2021,630.0
5283,43888,1,12/02/2020,1140.0
5284,59784,3,21/11/2020,390.0
5294,4853,2,01/03/2020,100.0
5298,33976,1,27/04/2020,120.0
5302,25562,3,06/11/2019,640.0
5310,29893,3,01/03/2020,840.0
5313,13814,2,16/06/2020,3300.0
5314,62594,2,16/10/2020,1500.0
5315,17329,2,21/07/2020,3540.0
5322,87711,3,13/02/2021,420.0
5328,27659,2,16/11/2020,840.0
5332,27546,3,01/05/2020,2016.0
5333,18212,2,30/11/2020,480.0
5343,87156,4,06/03/2020,480.0
5347,60010,1,10/01/2019,90.0
5352,5292,2,05/09/2020,1728.0
5355,70813,3,28/02/2019,120.0
5377,37384,1,01/05/2020,2100.0
5394,4853,5,13/02/2021,500.0
5406,8691,4,09/04/2020,1080.0
5408,12812,3,28/03/2019,320.0
5409,70813,1,16/07/2020,720.0
5418,84176,3,22/01/2020,620.0
5421,53458,1,24/11/2019,1800.0
5427,80644,4,06/03/2020,2970.0
5434,100460,3,28/03/2019,2670.0
5449,84176,1,13/11/2019,1550.0
5454,5995,4,26/12/2020,1592.0
5456,42913,2,11/08/2020,2590.0
5462,55051,1,09/09/2020,3800.0
5465,47405,5,20/10/2019,1550.0
5467,83795,2,18/09/2019,1240.0
5468,50330,5,26/04/2019,1050.0
5470,51238,5,02/07/2020,1230.0
5481,82990,1,17/06/2019,1350.0
5483,22407,5,02/06/2020,600.0
5484,18212,5,28/02/2019,360.0
5488,5995,4,19/11/2019,1990.0
5489,15470,1,08/05/2020,2950.0
5490,54794,1,28/05/2019,700.0
5491,97039,4,06/02/2020,1600.0
5493,71946,5,20/10/2019,1160.0
5509,71190,1,06/12/2019,1800.0
5511,64127,3,11/04/2019,3540.0
5526,57815,4,25/10/2020,200.0
5530,73692,2,05/09/2020,540.0
5532,5412,2,02/12/2020,4728.0
5539,5292,2,02/11/2020,3456.0
5540,4835,3,06/08/2019,2240.0
5546,75706,5,08/02/2019,600.0
5547,95805,4,28/02/2019,100.0
5548,84692,3,04/04/2020,998.0
5552,83009,3,03/08/2020,1120.0
5553,86243,2,30/10/2020,2100.0
5558,40082,1,18/09/2019,1260.0
5563,44424,3,07/10/2020,720.0
5564,74506,1,12/03/2020,840.0
5565,51238,1,01/02/2020,820.0
5566,61356,1,11/05/2020,1950.0
5570,41262,1,16/01/2021,780.0
5575,38723,5,16/01/2021,320.0
5577,39368,4,13/01/2020,279.0
5590,80644,4,22/01/2020,1980.0
5592,6137,5,28/11/2019,300.0
5607,27546,3,06/01/2021,2016.0
5609,68110,2,24/11/2019,790.0
5616,71190,2,01/05/2020,1440.0
5623,61356,2,27/01/2020,390.0
5625,77079,2,08/01/2020,200.0
5635,14420,2,28/10/2019,690.0
5644,5412,2,26/02/2020,1576.0
5654,10795,1,16/07/2020,1500.0
5664,53458,4,04/04/2020,2700.0
5667,86243,5,08/05/2019,1050.0
5675,29510,1,11/05/2020,1080.0
5681,51238,1,23/09/2020,2460.0
5682,74506,2,17/05/2020,2520.0
5705,20029,2,09/09/2020,588.0
5707,91498,1,19/09/2019,130.0
5711,64127,1,30/03/2020,2360.0
5735,31835,1,30/07/2020,1197.0
5736,70673,4,16/08/2019,1050.0
5739,98964,2,27/08/2020,840.0
5750,64127,2,21/11/2020,1770.0
5758,22407,1,06/03/2020,600.0
5761,72667,5,19/05/2019,139.0
5765,84176,1,23/04/2020,1240.0
5775,4553,2,13/02/2021,440.0
5777,53138,2,16/03/2020,3450.0
5778,50771,3,28/02/2019,1360.0
5785,37384,3,17/12/2019,1400.0
5812,18128,1,13/04/2020,3975.0
5819,31651,4,02/11/2020,720.0
5821,23575,5,28/10/2019,840.0
5822,49497,5,16/10/2020,1600.0
5824,11736,1,06/03/2020,2220.0
5827,83792,5,11/12/2019,1950.0
5828,3829,5,23/09/2020,2630.0
5834,56571,3,12/09/2019,420.0
5835,39368,3,28/03/2019,1674.0
5838,24159,3,17/05/2020,810.0
5855,98964,2,26/07/2020,840.0
5857,35682,1,25/08/2019,1000.0
5867,16634,4,21/11/2020,2400.0
5875,36306,5,19/11/2019,2340.0
5877,67445,3,04/12/2020,1920.0
5884,12751,2,07/03/2020,2000.0
5885,74864,3,18/12/2020,130.0
5886,60010,4,30/10/2020,90.0
5889,6769,2,02/07/2020,220.0
5898,13705,2,16/11/2020,1080.0
5900,37794,4,31/12/2020,630.0
5902,41262,3,27/01/2020,780.0
5907,33976,2,25/08/2019,600.0
5911,62594,5,12/10/2019,600.0
5912,32890,1,16/08/2019,2880.0
5916,18212,5,06/12/2019,480.0
5918,71770,1,09/09/2020,530.0
5919,27336,4,03/08/2020,1500.0
5922,84692,5,06/02/2020,1996.0
5923,61356,2,28/03/2019,780.0
5931,100939,5,11/07/2019,930.0
5936,74864,3,17/02/2020,650.0
5939,47405,2,28/02/2019,930.0
5941,57708,0,02/12/2020,1980.0
5942,7729,1,20/08/2020,1080.0
5944,12895,4,27/05/2020,13000.0
5945,56350,5,25/10/2020,490.0
5957,14420,4,17/05/2020,1380.0
5960,4835,5,02/12/2020,1120.0
5961,75706,1,03/09/2019,300.0
5967,59784,5,17/06/2019,1170.0
5972,18128,3,13/09/2020,4770.0
5981,44379,5,12/09/2019,660.0
5986,57708,3,19/11/2019,2970.0
5987,17395,3,24/11/2019,2800.0
5998,19432,4,28/02/2019,950.0
6001,41518,5,25/11/2019,1300.0
6002,12609,3,07/08/2020,1280.0
6008,62594,1,01/02/2020,1800.0
6016,10795,4,27/09/2019,1200.0
6020,6742,4,21/02/2020,850.0
6022,4835,5,27/08/2020,2800.0
6031,5292,5,17/01/2020,1152.0
6048,8673,5,11/07/2019,2940.0
6049,70673,5,01/12/2019,420.0
6055,62594,4,23/09/2020,300.0
6066,50478,2,01/03/2019,630.0
6076,83009,2,16/11/2020,1120.0
6094,79079,5,06/12/2019,1280.0
6097,55452,1,20/10/2019,700.0
6098,100939,1,25/01/2021,1550.0
6110,72667,2,16/08/2019,695.0
6120,50771,3,20/10/2020,2040.0
6124,91498,5,21/05/2020,780.0
6127,5412,5,03/01/2020,1576.0
6129,56571,1,10/01/2019,2100.0
6137,57708,0,21/06/2020,5940.0
6138,60010,2,30/10/2020,450.0
6142,27336,2,22/01/2020,750.0
6145,29510,3,30/10/2020,360.0
6147,47475,1,22/01/2020,1470.0
6152,8691,1,12/02/2020,1080.0
6153,73038,2,20/08/2020,90.0
6156,27659,4,21/02/2020,420.0
6159,74506,4,20/10/2020,840.0
6165,27546,5,11/04/2019,672.0
6168,41262,1,21/02/2020,1170.0
6171,33349,2,08/02/2019,810.0
6173,84743,4,26/02/2020,600.0
6180,8707,3,13/11/2019,900.0
6183,87156,1,16/10/2020,480.0
6184,100983,1,12/02/2020,350.0
6185,8707,4,06/02/2020,750.0
6189,41518,4,13/09/2020,1560.0
6191,7940,2,01/05/2020,1200.0
6198,36306,2,08/02/2019,1950.0
6201,18751,4,13/11/2019,990.0
6209,77558,1,01/05/2020,3160.0
6211,72667,1,29/07/2019,278.0
6220,82257,5,03/01/2020,9600.0
6225,8707,5,24/11/2019,900.0
6226,15470,2,11/08/2020,1770.0
6232,6699,2,13/11/2019,1920.0
6236,45878,1,13/02/2021,420.0
6238,70813,1,06/11/2019,120.0
6243,12895,1,17/06/2019,7800.0
6247,81822,5,08/05/2019,1560.0
6252,86544,1,26/02/2020,150.0
6253,87156,5,07/08/2020,480.0
6269,72621,1,23/04/2020,716.0
6273,31651,4,19/11/2019,360.0
6274,5995,5,28/11/2019,1194.0
6275,66255,2,16/03/2020,390.0
6288,75557,5,08/05/2020,270.0
6291,100460,1,04/04/2020,1780.0
6293,86845,5,07/03/2020,550.0
6299,45878,2,02/07/2019,840.0
6301,4553,4,12/10/2019,110.0
6307,5567,5,02/12/2020,210.0
6311,35129,3,03/09/2019,1600.0
6312,6262,4,01/03/2020,1932.0
6319,5412,5,13/09/2020,1576.0
6326,55051,5,13/11/2019,2280.0
6328,13814,1,22/01/2020,2200.0
6336,57708,2,21/12/2020,1980.0
6339,57815,3,21/12/2020,400.0
6350,50771,1,26/02/2020,680.0
6355,3820,5,11/01/2019,556.0
6357,83866,1,04/02/2021,5940.0
6364,44424,5,31/12/2020,1800.0
6367,48872,2,03/08/2020,240.0
6371,17258,2,28/08/2020,1260.0
6373,59337,2,20/08/2020,1950.0
6376,55452,1,23/04/2020,350.0
6385,7193,5,28/11/2019,1920.0
6386,4553,1,20/10/2019,440.0
6390,9981,2,06/11/2019,16000.0
6402,82257,2,03/08/2020,8000.0
6403,35682,5,21/12/2020,250.0
6404,56571,3,25/03/2020,2100.0
6409,25562,1,21/02/2020,1280.0
6410,68110,5,06/08/2019,4740.0
6413,82257,5,06/11/2019,1600.0
6415,43054,2,27/05/2020,1600.0
6422,7729,2,20/08/2020,1800.0
6434,30211,3,13/11/2019,1900.0
6438,5995,3,26/04/2019,1990.0
6440,71190,2,21/11/2020,1080.0
6451,51238,2,27/09/2019,820.0
6454,100460,4,20/10/2020,4450.0
6456,100481,1,09/07/2020,1230.0
6464,86845,3,17/12/2019,330.0
6469,86302,1,25/08/2019,556.0
6471,82990,5,06/02/2020,2700.0
6472,53941,4,31/07/2020,1120.0
6484,72667,5,28/11/2019,139.0
6485,6262,2,25/01/2021,2576.0
6486,71770,5,17/05/2020,2120.0
6489,42913,1,27/06/2020,5180.0
6491,86243,3,09/04/2020,1050.0
6493,19432,1,21/12/2020,1140.0
6503,8673,3,09/02/2019,980.0
6504,36195,1,28/11/2019,330.0
6515,57815,5,24/11/2019,200.0
6518,32986,5,08/05/2019,1260.0
6519,25562,2,17/05/2020,320.0
6527,66539,5,30/03/2020,1197.0
6530,5995,5,26/11/2020,1592.0
6537,29650,5,05/09/2020,120.0
6540,73038,3,16/01/2021,360.0
6545,86243,1,22/01/2020,2100.0
6560,100484,2,13/01/2020,960.0
6561,37384,4,21/02/2020,2800.0
6565,38723,4,13/01/2020,400.0
6567,13716,5,06/12/2019,900.0
6568,59784,1,11/08/2020,2340.0
6570,89334,2,16/01/2021,1050.0
6581,39814,2,30/10/2020,1170.0
6583,41518,2,03/09/2019,1300.0
6584,59784,5,07/10/2020,2340.0
6589,43699,3,14/03/2019,507.0
6592,77079,1,15/08/2020,500.0
6595,28699,4,21/12/2020,420.0
6598,5567,4,17/05/2020,420.0
6599,6699,1,23/04/2020,1600.0
6605,73038,3,20/10/2020,90.0
6607,31835,1,07/06/2020,1995.0
6614,100932,1,19/09/2019,23400.0
6615,10086,2,03/09/2019,3000.0
6616,16634,1,27/05/2020,1920.0
6619,16634,5,21/11/2020,1440.0
6623,66539,4,06/01/2021,798.0
6630,75706,1,31/07/2020,100.0
6631,47405,5,27/01/2020,1550.0
6637,12751,2,21/01/2021,2400.0
6640,77079,3,21/06/2020,100.0
6642,100983,4,30/03/2020,2100.0
6643,32126,2,12/09/2019,630.0
6650,46573,5,19/09/2019,2100.0
6651,30263,3,19/09/2019,810.0
6654,12812,2,01/03/2019,1920.0
6660,17395,5,04/04/2020,7000.0
6665,84692,5,26/12/2020,1497.0
6670,80644,5,16/06/2020,990.0
6677,8707,2,25/10/2020,600.0
6690,65473,2,05/09/2020,1050.0
6693,31651,5,07/08/2020,900.0
6697,68110,3,13/12/2020,2370.0
6712,56350,2,07/06/2020,980.0
6721,9397,1,25/10/2020,690.0
6722,9397,5,12/08/2020,1725.0
6737,37384,3,19/09/2019,2100.0
6740,82990,5,08/05/2020,1350.0
6743,53138,5,30/11/2020,2070.0
6747,43888,3,26/02/2020,950.0
6753,6699,5,23/04/2020,1600.0
6758,13814,4,05/10/2019,2750.0
6761,82257,5,13/11/2019,8000.0
6769,85154,3,21/01/2021,1680.0
6775,33,2,19/02/2021,640.0
6783,48872,4,26/11/2020,120.0
6792,27336,3,08/05/2019,1000.0
6793,46573,4,08/05/2020,1050.0
6799,100983,4,26/07/2020,2100.0
6804,45979,1,18/04/2020,280.0
6813,70673,1,19/05/2019,1050.0
6814,79551,5,22/01/2020,290.0
6816,57708,5,16/03/2020,2970.0
6843,4553,5,01/03/2019,330.0
6846,79079,3,21/05/2020,1280.0
6854,20029,1,22/01/2020,588.0
6857,44207,2,07/08/2019,870.0
6861,97039,2,12/03/2020,1920.0
6866,50478,4,17/06/2019,1260.0
6871,71946,3,21/12/2020,1450.0
6873,53138,3,25/01/2021,2070.0
6885,29510,0,02/07/2020,1800.0
6886,62594,1,14/04/2020,1500.0
6891,56380,1,26/07/2020,895.0
6894,5412,4,20/10/2020,788.0
6896,20029,2,12/03/2020,588.0
6905,32986,1,25/03/2020,315.0
6906,91248,4,01/03/2020,45.0
6909,37794,1,12/02/2020,630.0
6910,71946,3,16/08/2019,1450.0
6915,38723,4,27/09/2019,80.0
6916,5292,1,04/02/2021,576.0
6925,91,2,19/02/2021,260.0
6934,66539,4,08/12/2020,1197.0
6937,5412,1,12/09/2019,3940.0
6939,89334,1,06/01/2021,1400.0
6947,43699,1,19/09/2019,845.0
6950,53138,5,27/04/2020,1380.0
6953,47682,5,11/05/2020,1720.0
6954,61356,3,24/11/2019,390.0
6956,13906,5,01/12/2019,1020.0
6963,82257,5,16/06/2020,4800.0
6966,32890,2,15/08/2020,1440.0
6971,25562,1,30/03/2020,320.0
6972,86302,5,02/11/2020,834.0
6975,12812,1,23/09/2020,1920.0
6977,18751,1,28/11/2019,5940.0
6984,53458,5,30/09/2020,2700.0
6987,61071,2,26/04/2019,450.0
6991,17990,4,12/09/2019,19000.0
7012,33976,3,30/01/2021,240.0
7016,87711,4,08/01/2020,140.0
7019,22407,1,17/12/2019,1000.0
7027,40508,2,07/10/2020,245.0
7037,44379,3,13/11/2019,495.0
7039,49026,4,03/08/2020,960.0
7043,58472,1,05/05/2020,450.0
7045,7940,1,16/09/2020,4800.0
7054,12751,4,01/03/2019,2000.0
7055,43054,2,20/10/2019,1920.0
7087,48872,5,05/09/2020,120.0
7090,53731,1,27/04/2020,2150.0
7105,39368,1,16/11/2020,279.0
7110,84743,4,03/09/2019,720.0
7117,57708,1,27/09/2019,2970.0
7123,7193,4,23/09/2020,960.0
7126,89100,0,30/11/2020,25200.0
7127,98964,1,02/07/2020,1680.0
7128,56380,4,26/12/2020,895.0
7129,61071,1,13/11/2019,2250.0
7136,68110,4,16/09/2020,790.0
7141,83866,4,29/07/2019,2970.0
7144,84176,2,02/07/2019,930.0
7168,43699,0,02/07/2020,676.0
7171,47405,2,16/11/2020,310.0
7174,8673,4,07/03/2020,2940.0
7175,79079,1,31/12/2020,640.0
7180,100961,1,12/08/2020,2400.0
7192,49026,3,05/10/2019,480.0
7193,75557,3,27/09/2019,360.0
7198,55051,5,17/06/2019,760.0
7199,19432,3,03/08/2020,950.0
7204,70813,1,04/02/2021,600.0
7205,33348,3,09/07/2020,800.0
7207,13716,1,12/03/2020,2250.0
7211,100939,0,27/06/2020,310.0
7227,60010,2,28/03/2019,360.0
7228,64127,1,07/03/2020,1180.0
7230,95805,1,15/05/2020,500.0
7240,47405,2,05/09/2020,310.0
7244,74864,5,17/02/2020,390.0
7247,57815,3,02/07/2019,500.0
7253,15470,5,06/12/2019,3540.0
7255,70240,3,14/04/2020,870.0
7256,38723,5,07/08/2020,400.0
7264,77558,2,21/01/2021,4740.0
7279,18751,4,06/11/2019,3960.0
7280,71946,2,19/05/2019,1450.0
7294,31651,3,31/12/2020,1080.0
7296,39368,1,25/08/2019,279.0
7298,13472,3,13/01/2020,1350.0
7309,36195,1,08/05/2020,110.0
7314,33349,3,12/09/2019,810.0
7317,12895,1,03/09/2019,5200.0
7332,57696,4,11/07/2019,2050.0
7340,11736,4,20/03/2020,3700.0
7342,84743,5,27/04/2020,360.0
7345,32986,1,26/12/2019,315.0
7347,39814,5,21/07/2020,390.0
7353,48483,5,18/06/2019,1600.0
7355,37384,0,22/06/2020,2100.0
7367,39368,3,26/12/2019,1674.0
7372,83866,3,18/12/2020,5940.0
7374,18128,3,08/12/2020,1590.0
7383,48872,3,13/02/2021,480.0
7385,32986,2,01/12/2019,1575.0
7395,7729,5,09/09/2020,1440.0
7396,47405,5,31/12/2020,930.0
7398,39368,3,19/09/2019,1395.0
7401,8673,5,01/02/2020,2940.0
7408,58472,5,25/08/2019,300.0
7413,33348,4,01/02/2020,800.0
7414,29012,5,05/10/2019,2100.0
7421,35682,5,06/12/2019,500.0
7422,64127,1,15/05/2020,590.0
7427,42913,1,02/07/2020,12950.0
7435,91248,5,11/04/2019,225.0
7441,59337,1,17/02/2020,1560.0
7442,11736,5,07/06/2019,3700.0
7447,22568,1,28/05/2019,735.0
7449,66135,1,03/08/2020,1470.0
7457,24159,3,16/01/2021,1080.0
7461,65473,5,07/06/2020,420.0
7466,33348,1,12/09/2019,160.0
7470,7729,5,03/09/2019,2160.0
7480,60010,5,30/03/2020,450.0
7481,67445,1,22/01/2020,320.0
7486,74506,3,13/09/2020,1680.0
7487,4307,2,03/08/2020,12350.0
7494,22407,3,07/06/2019,1200.0
7498,2706,4,01/12/2019,3540.0
7499,5567,4,30/03/2020,840.0
7510,33348,4,26/12/2019,160.0
7517,37794,1,27/09/2019,105.0
7524,77558,4,01/03/2020,790.0
7526,71946,1,15/05/2020,1160.0
7536,66539,5,02/07/2020,798.0
7540,57815,4,17/12/2019,500.0
7550,42913,4,29/07/2019,12950.0
7558,8707,5,01/02/2020,600.0
7559,77079,2,02/07/2019,100.0
7562,40508,1,12/01/2019,490.0
7564,100939,3,02/11/2020,930.0
7570,44207,5,30/11/2020,290.0
7575,14074,2,19/11/2019,1350.0
7581,7729,4,16/01/2021,1440.0
7584,50771,4,26/12/2020,340.0
7587,8691,1,01/05/2020,540.0
7603,36195,1,22/01/2020,440.0
7607,66135,1,16/10/2020,2940.0
7614,98640,5,12/09/2019,1980.0
7623,21516,3,25/01/2021,1920.0
7632,83866,4,28/05/2020,1980.0
7643,74506,5,02/07/2019,1260.0
7661,41189,4,23/09/2020,160.0
7663,74864,1,25/01/2021,780.0
7668,37794,5,16/08/2019,420.0
7673,41262,2,25/10/2020,2340.0
7686,33976,5,02/12/2020,360.0
7688,8673,5,17/12/2019,1960.0
7701,98964,2,11/07/2019,1680.0
7703,74506,2,29/07/2019,840.0
7704,60010,1,26/04/2019,90.0
7714,27336,2,31/07/2020,1000.0
7721,84692,1,26/11/2020,2495.0
7723,49497,3,21/11/2020,640.0
7728,31835,0,02/06/2020,1197.0
7729,41262,4,28/11/2019,1170.0
7735,53731,3,13/01/2020,1290.0
7752,57815,3,09/04/2020,400.0
7758,55452,1,21/11/2020,1400.0
7762,10086,2,22/01/2020,4500.0
